Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
s111.STL.V05_4mo_R2	32.41891218186804	32.532695971426435	32.61249274443681	32.557180781927144	32.542508875823934	36.7115918082466	36.7208135845509	36.75499200552669	36.801698424964115	36.80223836350105	36.79582978715828	36.81728533325736	36.82189159209312	36.8124079923367	36.82809015771725	36.83431827974603	36.81080954280159	36.8358739081045	36.836832354648365	36.83980108183563	36.8506677788896	36.83290135282869	36.849029147195566	36.85585944617957	36.841881791245406	36.827511510852055	36.85482422524333	36.84185275697625	36.83171637282687	36.827098651927315	36.82492886841101	36.83080954562939	36.82691652733692	36.79746375036569	36.78490700513673	36.77414192818082	36.76409793927827	36.75757888094356	36.74491339272693	36.71565130416678	36.7123156006509	36.677446083697134	36.639343653300564	36.64335509527609	36.61868113254508	36.60828824595436	36.58787639364865	36.54354417857292	36.51979464533152	36.49212186890436	36.44453071999962	36.43923011390324	36.41486395420395	36.403771881472146	36.3709242222635	36.335651402050935	36.3204891142441	36.284403623376605	36.217563550662994	36.16747281851663	36.15732516536975	36.107047041367686	36.08972962500688	36.05858831110163	36.02988891449351	35.98096974097956	36.05098704715589	34.22586615247933
s263.STL.V05_4mo_R2	32.415800465109236	32.5221143619142	32.59522533099265	32.53699098774171	32.52987040815033	36.7325814053627	36.736267847964	36.77950820443052	36.81838821287069	36.805412262052705	36.799824122133906	36.816620437899495	36.82439181875543	36.80793593154953	36.82397655725109	36.825336635797065	36.80550222515557	36.83144349478847	36.832105336979296	36.82595288305165	36.832135801757296	36.811455329025726	36.826039615778896	36.82959998218488	36.812597764630496	36.78895248973237	36.821457314078	36.8094941736054	36.80012284565734	36.7926526802349	36.79150384828121	36.791722415643285	36.79311629411539	36.76409090173407	36.75381660168007	36.74626220736904	36.738427054784495	36.73420542202703	36.72603082486482	36.6997800927949	36.69676829554533	36.663023409935754	36.62355380274013	36.63521103166749	36.6136467438427	36.604674286716154	36.58334214809108	36.545821719853365	36.52328168127588	36.49310538076	36.45221783915584	36.44286547163511	36.416974059281394	36.398450470164335	36.379550529372175	36.3346718599807	36.323485332081155	36.27607301719435	36.211510183165494	36.15957767934734	36.14531081206328	36.09120333343407	36.07220893743651	36.03944359223601	35.99759222824921	35.95029883313171	35.994631842976354	33.766316315984
s169.STL.V01_1.4d_R2	31.81090101070893	32.036930492710255	32.12396057931484	32.058694829951875	31.99599898956714	35.9864029832616	36.03795714494743	36.070235436377246	36.22119645188987	36.180306877569215	36.1901618763131	36.22706148318292	36.21249630750288	36.209089202448226	36.23934231449861	36.24721440777868	36.23266631421149	36.26392140433603	36.26993051203547	36.27733258839217	36.29431496931432	36.28096124327413	36.29800638249833	36.30815037768386	36.30789360550943	36.29847225168285	36.33049868325341	36.30984715603972	36.29963759299466	36.296778099632185	36.303020232025865	36.30400258222048	36.299872497866026	36.26948768098765	36.262530267345745	36.25467602575967	36.24530704605005	36.23932352013682	36.22483904137678	36.196300057105645	36.1914438236917	36.15577818496925	36.118839752177045	36.11964503571664	36.09299104491362	36.08282148294292	36.06324438873885	36.022423994405706	36.0021989475136	35.96812036367201	35.923258884911924	35.917799966053245	35.89414475778373	35.87809701926818	35.85278692559297	35.81379610227856	35.797782835450896	35.761742482660296	35.69531867391555	35.638486724022066	35.62843067165846	35.575277720641495	35.55782460109501	35.523433536310094	35.487856946435954	35.44139551951911	35.512327356865555	33.37399405129357
s307.STL.V02_1mo_R2	31.856311193437413	32.09454337437542	32.223061267375435	32.16792296436966	32.09252175334278	36.089593418738225	36.159653580934894	36.20854412153853	36.32857276279128	36.31624262565571	36.32732749093286	36.355149588281996	36.35521671621811	36.35687448437962	36.38124873527077	36.399458890462775	36.382798515013306	36.411786108992416	36.40751326992825	36.42034929875629	36.428489290662014	36.41765056115063	36.43476475602162	36.43635288744497	36.43018738991314	36.41957416686358	36.45387223712536	36.435973783419364	36.43289578623204	36.423281964316466	36.421142219691184	36.42916205263497	36.42104063014881	36.401756093342975	36.37827427511286	36.36006509465231	36.35819005296165	36.34803845359474	36.33642025468472	36.30945654284189	36.30133678081472	36.25485769467321	36.21327822853978	36.217883354185226	36.18851643640573	36.17929840889333	36.154331313713065	36.11378421561806	36.08029823529198	36.04110354377685	35.99169646639865	35.99667964060469	35.96752640523201	35.94900691520309	35.9268126072164	35.878456639455635	35.86201056084503	35.82757465960132	35.76043254223005	35.696558596684625	35.67989342328281	35.625051682631835	35.61641981317008	35.59394817074802	35.55623949262793	35.506213937540565	35.59017507091229	33.93428489740263
s184.STL.V01_1.4d_R2	32.31533082430424	32.435936644118875	32.50816786164166	32.44507910393289	32.42185650451953	36.57008312687589	36.578172460670096	36.61193452708535	36.66929179789507	36.643558721128954	36.633441944748576	36.64844414288464	36.64637361457889	36.638218264289975	36.65558707933694	36.65756528110072	36.6356206097623	36.66502812198078	36.66545024939028	36.664898341839454	36.67512329515721	36.656598326520076	36.67154381968926	36.68216582300846	36.6710371928831	36.653758924781776	36.68095320705756	36.664050368497016	36.649538718311966	36.64350700810297	36.6417027792772	36.64298745161671	36.63723651666564	36.60815047054575	36.597167170293005	36.585977717472346	36.575516533915454	36.568411703170064	36.55391962176882	36.52746473129251	36.521780214868244	36.48921285186613	36.44640760949484	36.44855627359274	36.42556703683583	36.41652190013442	36.3928025779012	36.3506110179116	36.324989604426214	36.29254458680798	36.24504650513885	36.23870476481032	36.205841260076774	36.19281060049296	36.154942568014434	36.11163948207903	36.09402220406143	36.05383072215577	35.9816397089943	35.92679553111945	35.907403774226474	35.850810974639394	35.83083679902273	35.792344324667226	35.75246165749081	35.6995554889655	35.743783692667996	33.410422143362844
s186.STL.V05_4mo_R2	32.417974331938176	32.54133247011713	32.608678604038055	32.55931071429247	32.55097121287555	36.74855963416797	36.75648759347565	36.79358746468733	36.8295757557401	36.82300199839597	36.81333662718463	36.828292352649065	36.83094611145711	36.81792221084308	36.83315084639989	36.835815647812844	36.811183508532146	36.83663690211394	36.83635061469449	36.83738590622872	36.843360965085814	36.82367319947173	36.8326743439192	36.837372757931696	36.82621766711253	36.80590196815668	36.838575976533896	36.82456082456663	36.81427794630369	36.80878697539264	36.808944294997396	36.810182452748336	36.8096461727482	36.78261595261271	36.774322829609076	36.76495193369641	36.75873373337795	36.75453033603842	36.74525278989727	36.720764201423826	36.72095533651175	36.69182379789854	36.65523633463326	36.66403812855931	36.640976762809615	36.63525375835867	36.61707290533681	36.58203823087908	36.55787605877868	36.53468425914276	36.49298923503628	36.4906380275016	36.46452802190288	36.4555638305773	36.42394145536901	36.38500212858399	36.37127204318811	36.335892635331284	36.26819895258521	36.216982774341155	36.203137605594975	36.150586073094566	36.135349832641396	36.10426031726635	36.062882302256774	36.01420082804903	36.057159283611114	33.840009639768425
s235.STL.V02_1mo_R2	32.38970734900807	32.541326648663016	32.60847730864053	32.576783354448644	32.550786753333895	36.70782184533351	36.72154315437885	36.74884236756253	36.796291964832	36.78360892411046	36.78424185835962	36.80154850004347	36.81129593943652	36.804544780754256	36.820152294751466	36.824189258363575	36.80488439632833	36.825383949316546	36.822709437302656	36.822550600096	36.832460551052776	36.807606570002385	36.81576775117223	36.82078938719161	36.80412368852637	36.784877804457324	36.81202694523907	36.79744655659254	36.78542528148637	36.77889691694479	36.777171686752865	36.77560861930017	36.771696404205706	36.744564066189845	36.72839537014941	36.716071153807654	36.708101327320314	36.69806493468896	36.686567503723886	36.65879548992393	36.65712355377058	36.62340173504627	36.58201360225669	36.59055127137715	36.56410852657035	36.55818392127411	36.53612671823794	36.493853742944424	36.4685788310579	36.43996438275786	36.397778636610326	36.390652669790796	36.357928513628224	36.3477506220231	36.312579655686505	36.27191290318565	36.25689474347378	36.21454868933853	36.14827617622407	36.09071852409531	36.074813359370864	36.01888675121988	35.992999949219765	35.95645321032379	35.904712127863114	35.852971368581244	35.848883789149056	32.651923020044585
s252.STL.V01_1.4d_R2	32.600556210171106	32.64285154016706	32.70672289194428	32.62625630987408	32.640854648041504	36.954755849706466	36.90275146242662	36.95414926512627	36.94660225482129	36.9279837686333	36.90307654295594	36.91985991469468	36.92962856281288	36.9084355782773	36.912623822563546	36.90656614735125	36.88227945072721	36.90386135533306	36.894178552877435	36.879728265795606	36.8756718403567	36.849122108264886	36.858386613400434	36.864036167429425	36.84895804635834	36.83050970575336	36.85743204816442	36.83961437291745	36.827864084420064	36.81549565023296	36.81551725627163	36.816814742242066	36.81341148747026	36.79197741745132	36.77232504544078	36.770326007033894	36.76168237585501	36.7540531304536	36.753873602760336	36.7199145915083	36.72527727030286	36.69985426742008	36.657920254750955	36.66933723347192	36.644980126198924	36.65147543536193	36.63946252502046	36.597313450172884	36.57873204740893	36.544961493885786	36.51568016172766	36.51448076016735	36.48668103915193	36.48214093761876	36.43943772203103	36.41823459296617	36.401497382762116	36.35716267882175	36.29751432093133	36.2287157432794	36.23287147107799	36.1680671706459	36.14661797753525	36.11255694169429	36.046549429148435	36.00773460483546	35.99576934969606	32.55502095576623
s331.STL.V01_1.4d_R2	32.46115725432513	32.54573929534385	32.61034539069819	32.55002479336873	32.54114030424324	36.766450042554006	36.745830720891036	36.7866965696944	36.801098477353406	36.785938315767396	36.77922339540417	36.79983079717832	36.80826247952759	36.80195790133669	36.80778672696541	36.806528731699984	36.78035012289405	36.80244736177101	36.800414126737024	36.792265988742855	36.79574525528826	36.7650290428091	36.76857821744329	36.771198386534856	36.751190003220465	36.7270035279234	36.74942368706479	36.72268732784231	36.709051540744	36.69884712588275	36.692107619947535	36.68835445154004	36.676874528779685	36.648358273490416	36.622762057999296	36.61539240848798	36.601940274180734	36.588363134782355	36.57766150815115	36.53818258237174	36.54027111826802	36.50645589761639	36.46267479861183	36.46544405638661	36.42836524224255	36.42765288335959	36.41072603776338	36.36182891346965	36.3400588748344	36.301545475633716	36.25610400980203	36.25399146134107	36.22222944972045	36.20779591467998	36.16149195537686	36.126130912751755	36.10915419068144	36.06125938669104	35.99930710695977	35.92597656020669	35.9114107017268	35.84987371533775	35.822287045116575	35.78330120508451	35.72206780528031	35.677683021206995	35.66922629928729	32.438635149132125
s252.STL.V05_4mo_R2	32.223400878414886	32.350134823900945	32.415255007901315	32.35768450352081	32.33116135007851	36.46303777050551	36.47653434271028	36.50808192588054	36.55142704357433	36.54569809665651	36.536826039522616	36.550865025309854	36.552378183492735	36.53837746854752	36.55246984580918	36.55654058075325	36.53240038683792	36.55833128075093	36.558058483686295	36.559697090978034	36.567609196514624	36.54668297122721	36.55805204997864	36.57017553297906	36.557963688615544	36.540307600527676	36.56796852604096	36.55125918837616	36.536914980929325	36.53345643014124	36.53208406424611	36.53484175339091	36.53041742266626	36.49690155210713	36.488210470364244	36.475709908505785	36.47029927840465	36.46283222901079	36.447747307973046	36.422213639363214	36.41694239691137	36.38342362309413	36.34509290178399	36.34915535223344	36.32513168093661	36.317562250106405	36.296108265961976	36.254861860971225	36.231320289961424	36.20149523000913	36.15223069487252	36.14970102041541	36.12381509279678	36.11047523538254	36.076238423870244	36.03451562423757	36.018331569242406	35.98072203137079	35.9103726521101	35.855086719692686	35.84319065213429	35.78899104574807	35.769826749805326	35.73906214473857	35.69555038739127	35.6416665438956	35.70716716989886	33.65230326822068
s128.STL.V02_1mo_R2	32.37983212287521	32.50768974392712	32.58678148074828	32.53925326136006	32.52693661525305	36.67675985097637	36.68596233420424	36.715396492766615	36.77707351415961	36.755003810359995	36.74770701778605	36.7746536334255	36.776629965106736	36.769314405850245	36.79041551903367	36.799399015076844	36.77999132902667	36.80558380723817	36.80496582591361	36.80812228829947	36.81931582718175	36.8009063073586	36.812742008457214	36.8196054438453	36.80605994667931	36.78914632609681	36.820054698396476	36.80504959180036	36.79678208503825	36.79276968494159	36.790989007919	36.79335507516353	36.791329319271824	36.763567649838905	36.753366113644994	36.73941986350295	36.73218458120019	36.72709016374144	36.71352965558531	36.68626091797326	36.683869958772966	36.64709151676519	36.60726139399257	36.615138512316214	36.58973603506809	36.581704544399415	36.5583300970361	36.51536048051751	36.492090835769076	36.46400173757853	36.41972953368572	36.41460093945642	36.38590966343682	36.373816204959226	36.346744819279245	36.311165611203116	36.29123856108332	36.25629816191093	36.18978084076095	36.14110965365013	36.13039505842457	36.08044378980263	36.06291544547993	36.038154593038136	36.00649777918796	35.964394485677644	36.02603634251951	34.28803753747489
s302.STL.V02_1mo_R2	32.404006010433214	32.51446473123157	32.595548877296444	32.545220004536176	32.536037083238824	36.73115785892493	36.73972272624178	36.77822352007258	36.814532773871626	36.80376219097301	36.79683034701746	36.824673962349735	36.82147879337718	36.79973633476979	36.826288557496035	36.82795985484237	36.80813960081651	36.83289436380132	36.83337775005671	36.837078986164656	36.840380471762295	36.82061266727149	36.83839602250228	36.84338129806872	36.8302655807645	36.814710524863095	36.84900404483528	36.83654130186996	36.82864200496335	36.82342601841199	36.82273131298271	36.82326363718738	36.81660874123882	36.800369814651866	36.798828733059636	36.78295125360616	36.77145115368054	36.77482499405252	36.76896198051816	36.753576009283684	36.748482157987866	36.72465538941499	36.66910441273726	36.69421814464742	36.67352209171988	36.67135442375433	36.65298494519239	36.61233957238976	36.58994231744611	36.56650731735404	36.53079173066968	36.53067504657307	36.499173835336606	36.49741583516766	36.46876854034011	36.4314415060945	36.42723749067953	36.385123208422	36.32808414594609	36.27781659186568	36.261574480579746	36.21916876120278	36.21010069377674	36.171903549749814	36.14432616945594	36.088970402058884	36.10567404079879	33.54016480619185
